546,14
547,13
548,8
549,5
550,7
551,7
552,5
553,9
554,12
555,6
556,10
557,6
558,4
559,11
560,7
561,9
562,15
563,9
564,15
565,4
566,10
567,6
568,5
569,9
570,6
571,6
572,3
573,6
574,4
575,5
576,5
577,3
578,7
579,5
580,13
581,5
582,4
583,10
584,8
585,12
586,11
587,9
588,6
589,5
590,15
591,9
592,5
593,8
594,4
595,15
596,14
597,9
598,9
599,15
600,6
601,9
602,7
603,10
604,3
605,2
606,7
607,5
608,14
609,4
610,1
611,8
612,7
613,7
614,17
615,4
616,5
617,3
618,13
619,4
620,5
621,15
622,12
623,3
624,3
625,5
626,7
627,9
628,5
629,10
630,5
631,6
632,1
633,3
634,3
635,8
636,5
637,8
638,3
639,6
640,5
641,7
642,15
643,4
644,5
645,16
646,11
647,6
648,5
649,11
650,11
651,5
652,4
653,9
654,2
655,10
656,4
657,8
658,6
659,10
660,6
661,14
662,10
663,6
664,15
665,9
666,6
667,1
668,9
669,13
670,5
671,10
672,5
673,4
674,6
675,6
676,15
677,8
678,4
679,7
680,10
681,4
682,5
683,4
684,5
685,10
686,11
687,4
688,12
689,4
690,11
691,9
692,6
693,4
694,5
695,1
696,5
697,4
698,6
699,6
700,11
701,6
702,9
703,4
704,12
705,5
706,9
707,5
708,14
709,4
710,9
711,5
712,9
713,15
714,5
715,10
716,9
717,7
718,7
719,5
720,9
721,2
722,8
723,6
724,7
725,7
726,11
727,15
728,4
729,6
730,9
731,4
732,3
733,7
734,6
735,9
736,2
737,7
738,9
739,3
740,6
741,9
742,7
743,2
744,13
745,1
746,14
747,17
748,5
749,7
750,4
751,6
752,13
753,10
754,4
755,1
756,4
757,10
758,10
759,18
760,12
761,13
762,4
763,4
764,1
765,14
766,5
767,10
768,4
769,12
770,6
771,5
772,8
773,4
774,4
775,5
776,6
777,6
778,2
779,11
780,2
781,8
782,13
783,14
784,15
785,8
786,1
787,10
788,6
789,9
790,8
791,4
792,4
793,7
794,5
795,10
796,5
797,2
798,4
799,8
800,9
801,6
802,7
803,5
804,8
805,4
806,5
807,10
808,11
809,15
810,16
811,5
812,6
813,5
814,9
815,6
816,5
817,1
818,9
819,13
820,6
821,5
822,8
823,8
824,5
825,4
826,14
827,15
828,13
829,10
830,9
831,4
832,9
833,4
834,12
835,5
836,9
837,2
838,6
839,4
840,4
841,13
842,5
843,5
844,7
845,8
846,5
847,8
848,6
849,5
850,6
851,4
852,6
853,11
854,7
855,4
856,12
857,1
858,4
859,5
860,5
861,6
862,6
863,11
864,7
865,3
866,8
867,6
868,5
869,4
870,12
871,1
872,10
873,8
874,1
875,6
876,7
877,7
878,6
879,15
880,6
881,1
882,8
883,3
884,12
885,9
886,5
887,6
888,6
889,6
890,5
891,7
892,9
893,1
894,4
895,6
896,4
897,5
898,10
899,9
900,8
901,11
902,9
903,5
904,2
905,7
906,13
907,5
908,9
909,7
910,4
911,9
912,7
913,14
914,6
915,4
916,6
917,10
918,4
919,6
920,6
921,13
922,4
923,4
924,4
925,6
926,14
927,9
928,9
929,16
930,5
931,5
932,5
933,6
934,11
935,7
936,5
937,11
938,13
939,6
940,7
941,6
942,13
943,8
944,3
945,4
946,5
947,10
948,8
949,6
950,4
951,6
952,9
953,13
954,11
955,16
956,4
957,6
958,13
959,7
960,4
961,5
962,8
963,4
964,1
965,5
966,1
967,1
968,6
969,11
970,10
971,12
972,5
973,4
974,12
975,7
976,3
977,4
978,7
979,2
980,10
981,5
982,5
983,6
984,10
985,11
986,13
987,12
988,5
989,6
990,7
991,6
992,2
993,9
994,2
995,12
996,11
997,2
998,12
999,8
1000,5
1001,16
1002,2
1003,9
1004,11
1005,10
1006,5
1007,6
1008,9
1009,5
1010,6
1011,7
1012,9
1013,6
1014,10
1015,6
1016,14
1017,5
1018,7
1019,5
1020,11
1021,5
1022,13
1023,9
1024,6
1025,10
1026,6
1027,6
1028,6
1029,10
1030,11
1031,5
1032,1
1033,11
1034,1
1035,4
1036,6
1037,9
1038,13
1039,6
1040,7
1041,3
1042,11
1043,5
1044,11
1045,15
1046,5
1047,8
1048,11
1049,4
1050,12
1051,2
1052,1
1053,13
1054,9
1055,9
1056,6
1057,6
1058,6
1059,6
1060,8
1061,15
1062,6
1063,12
1064,9
1065,13
1066,7
1067,17
1068,5
1069,5
1070,6
1071,14
1072,7
1073,8
1074,10
1075,10
1076,8
1077,2
1078,10
1079,5
1080,11
1081,5
1082,9
1083,13
1084,7
1085,5
1086,9
1087,4
1088,8
1089,9
1090,5
1091,11
1092,9
1093,11
1094,1
1095,5
1096,5
1097,11
1098,8
1099,5
1100,10
1101,6
1102,4
1103,2
1104,4
1105,9
1106,6
1107,8
1108,6
1109,6
1110,10
1111,4
1112,6
1113,3
1114,3
1115,12
1116,11
1117,2
1118,6
1119,7
1120,3
1121,12
1122,9
1123,5
1124,5
1125,9
1126,8
1127,6
1128,4
1129,5
1130,6
1131,4
1132,10
1133,5
1134,7
1135,11
1136,12
1137,8
1138,7
1139,3
1140,11
1141,14
1142,6
1143,11
1144,9
1145,10
1146,4
1147,12
1148,6
1149,6
1150,8
1151,1
1152,4
1153,8
1154,5
1155,6
1156,12
1157,12
1158,15
1159,1
1160,5
1161,14
1162,2
1163,18
1164,7
1165,12
1166,8
1167,10
1168,11
1169,3
1170,6
1171,6
1172,11
1173,9
1174,15
1175,13
1176,6
1177,4
1178,1
1179,5
1180,5
1181,15
1182,12
1183,12
1184,3
1185,12
1186,15
1187,8
1188,5
1189,4
1190,8
1191,12
1192,2
1193,7
1194,6
1195,10
1196,6
1197,4
1198,18
1199,8
1200,8
1201,1
1202,12
1203,6
1204,4
1205,6
1206,1
1207,10
1208,14
1209,8
1210,15
1211,9
1212,15
1213,5
1214,6
1215,14
1216,7
1217,4
1218,9
1219,6
1220,7
1221,8
1222,13
1223,3
1224,10
1225,8
1226,5
1227,10
1228,6
1229,11
1230,6
1231,7
1232,13
1233,10
1234,11
1235,4
1236,13
1237,4
1238,11
1239,14
1240,5
1241,6
1242,14
1243,6
1244,8
1245,11
1246,5
1247,4
1248,1
1249,8
1250,2
1251,7
1252,15
1253,16
1254,9
1255,4
1256,10
1257,14
1258,10
1259,9
1260,9
1261,8
1262,4
1263,4
1264,6
1265,2
1266,7
1267,9
1268,6
1269,6
1270,6
1271,4
1272,13
1273,6
1274,15
1275,7
1276,10
1277,13
1278,7
1279,9
1280,4
1281,13
1282,4
1283,5
1284,9
1285,14
1286,6
1287,6
1288,8
1289,3
1290,1
1291,10
1292,4
1293,16
1294,12
1295,4
1296,6
1297,4
1298,5
1299,17
1300,9
1301,2
1302,10
1303,1
1304,15
1305,1
1306,11
1307,13
1308,5
1309,6
1310,4
1311,11
1312,10
1313,6
1314,7
1315,15
1316,9
1317,16
1318,11
1319,3
1320,14
1321,8
1322,12
1323,1
1324,12
1325,11
1326,11
1327,7
1328,17
1329,8
1330,8
1331,8
1332,9
1333,11
1334,10
1335,6
1336,14
1337,7
1338,12
1339,6
1340,4
1341,10
1342,4
1343,5
1344,7
1345,8
1346,17
1347,4
1348,7
1349,5
1350,9
1351,6
1352,6
1353,6
1354,10
1355,13
1356,2
1357,3
1358,5
1359,10
1360,5
1361,11
1362,13
1363,8
1364,6
1365,5
1366,4
1367,4
1368,6
1369,12
1370,5
1371,1
1372,12
1373,6
1374,6
1375,6
1376,8
1377,1
1378,8
1379,6
1380,9
1381,9
1382,5
1383,3
1384,6
1385,6
1386,10
1387,8
1388,6
1389,6
1390,3
1391,5
1392,8
1393,6
1394,11
1395,12
1396,7
1397,6
1398,5
1399,4
1400,2
1401,10
1402,4
1403,7
1404,4
1405,4
1406,14
1407,2
1408,4
1409,9
1410,17
1411,6
1412,6
1413,11
1414,8
1415,4
1416,6
1417,9
1418,3
1419,3
1420,6
1421,8
1422,11
1423,6
1424,8
1425,5
1426,3
1427,1
1428,6
1429,10
1430,13
1431,6
1432,4
1433,9
1434,10
1435,10
1436,6
1437,4
1438,7
1439,3
1440,9
1441,9
1442,14
1443,10
1444,6
1445,6
1446,6
1447,5
1448,9
1449,10
1450,13
1451,14
1452,11
1453,6
1454,4
1455,12
1456,8
1457,9
1458,7
1459,6
1460,5
1461,1
1462,9
1463,13
1464,1
1465,8
1466,6
1467,6
1468,17
1469,5
1470,4
1471,6
1472,11
1473,14
1474,10
1475,11
1476,5
1477,13
1478,1
1479,7
1480,5
1481,4
1482,2
1483,4
1484,11
1485,3
1486,14
1487,3
1488,4
1489,11
1490,6
1491,8
1492,3
1493,4
1494,2
1495,8
1496,5
1497,5
1498,11
1499,16
1500,6
1501,8
1502,2
1503,1
1504,15
1505,6
1506,4
1507,4
1508,11
1509,11
1510,2
1511,9
1512,11
1513,13
1514,7
1515,8
1516,8
1517,12
1518,5
1519,12
1520,9
1521,7
1522,4
1523,1
1524,14
1525,4
1526,5
1527,6
1528,3
1529,6
1530,9
1531,11
1532,8
1533,3
1534,4
1535,9
1536,4
1537,6
1538,7
1539,6
1540,10
1541,11
1542,11
1543,5
1544,2
1545,5
1546,4
1547,3
1548,5
1549,11
1550,14
1551,4
1552,7
1553,11
1554,16
1555,13
1556,6
1557,6
1558,6
1559,16
1560,5
1561,5
1562,4
1563,10
1564,10
1565,17
1566,5
1567,3
1568,7
1569,10
1570,9
1571,10
1572,12
1573,9
1574,6
1575,9
1576,2
1577,6
1578,14
1579,11
1580,6
1581,9
1582,4
1583,8
1584,10
1585,5
1586,7
1587,11
1588,8
1589,4
1590,14
1591,5
1592,1
1593,5
1594,15
1595,8
1596,5
1597,3
1598,1
1599,12
1600,6
1601,11
1602,7
1603,9
1604,9
1605,10
1606,2
1607,6
1608,6
1609,6
1610,6
1611,9
1612,5
1613,5
1614,6
1615,10
1616,6
1617,9
1618,10
1619,6
1620,5
1621,3
1622,17
1623,10
1624,4
1625,7
1626,6
1627,17
1628,3
1629,14
1630,5
1631,10
1632,4
1633,9
1634,6
1635,4
1636,1
1637,4
1638,4
1639,6
1640,6
1641,3
1642,5
1643,5
1644,4
1645,4
1646,6
1647,11
1648,9
1649,6
1650,4
1651,6
1652,11
1653,2
1654,10
1655,15
1656,3
1657,8
1658,6
1659,9
1660,3
1661,9
1662,4
1663,4
1664,12
1665,6
1666,6
1667,7
1668,8
1669,4
1670,5
1671,6
1672,12
1673,4
1674,6
1675,7
1676,12
1677,15
1678,11
1679,16
1680,2
1681,5
1682,6
1683,6
1684,15
1685,5
1686,16
1687,9
1688,11
1689,3
1690,5
1691,8
1692,10
1693,7
1694,4
1695,11
1696,1
1697,12
1698,16
1699,12
1700,7
1701,4
1702,5
1703,6
1704,5
1705,7
1706,12
1707,16
1708,12
1709,2
1710,11
1711,3
1712,4
1713,11
1714,2
1715,1
1716,6
1717,8
1718,1
1719,4
1720,9
1721,1
1722,12
1723,6
1724,8
1725,13
1726,4
1727,11
1728,10
1729,5
1730,13
1731,16
1732,13
1733,8
1734,4
1735,3
1736,9
1737,5
1738,6
1739,9
1740,12
1741,6
1742,8
1743,10
1744,3
1745,9
1746,4
1747,10
1748,10
1749,5
1750,1
1751,13
1752,11
1753,10
1754,7
1755,2
1756,6
1757,9
1758,1
1759,11
1760,8
1761,8
1762,13
1763,11
1764,15
1765,4
1766,10
1767,9
1768,11
1769,2
1770,13
1771,1
1772,5
1773,6
1774,15
1775,1
1776,10
1777,10
1778,10
1779,15
1780,5
1781,10
1782,4
1783,2
1784,10
1785,3
1786,7
1787,9
1788,14
1789,8
1790,3
1791,4
1792,18
1793,7
1794,6
1795,8
1796,5
1797,8
1798,6
1799,5
1800,11
1801,4
1802,6
1803,10
1804,14
1805,2
1806,14
1807,11
1808,12
1809,5
1810,8
1811,4
1812,2
1813,13
1814,1
1815,14
1816,7
1817,11
1818,3
1819,11
1820,1
1821,6
1822,6
1823,5
1824,7
1825,4
1826,1
1827,9
1828,11
1829,7
1830,2
1831,3
1832,4
1833,10
1834,4
1835,2
1836,4
1837,15
1838,5
1839,15
1840,8
1841,16
1842,4
1843,12
1844,3
1845,17
1846,9
1847,11
1848,6
1849,8
1850,11
1851,11
1852,4
1853,10
1854,4
1855,11
1856,5
1857,8
1858,15
1859,15
1860,11
1861,12
1862,1
1863,6
1864,1
1865,2
1866,11
1867,10
1868,10
1869,6
1870,2
1871,9
1872,5
1873,10
1874,4
1875,18
1876,7
1877,1
1878,11
1879,6
1880,4
1881,5
1882,5
1883,4
1884,5
1885,6
1886,11
1887,4
1888,14
1889,10
1890,1
1891,9
1892,4
1893,5
1894,9
1895,6
1896,6
1897,8
1898,6
1899,14
1900,12
1901,2
1902,2
1903,8
1904,13
1905,12
1906,13
1907,6
1908,14
1909,8
1910,4
1911,5
1912,11
1913,8
1914,1
1915,16
1916,6
1917,8
1918,7
1919,1
1920,2
1921,5
1922,14
1923,10
1924,12
1925,4
1926,6
1927,8
1928,11
1929,10
1930,3
1931,10
1932,9
1933,5
1934,1
1935,8
1936,5
1937,5
1938,4
1939,10
1940,4
1941,11
1942,2
1943,1
1944,4
1945,4
1946,8
1947,12
1948,7
1949,11
1950,17
1951,10
1952,12
1953,6
1954,13
1955,6
1956,8
1957,5
1958,4
1959,6
1960,13
1961,11
1962,11
1963,6
1964,5
1965,4
1966,12
1967,7
1968,5
1969,3
1970,9
1971,5
1972,5
1973,6
1974,4
1975,5
1976,10
1977,7
1978,10
1979,12
1980,5
1981,11
1982,5
1983,4
1984,12
1985,7
1986,9
1987,6
1988,9
1989,4
1990,14
1991,6
1992,15
1993,7
1994,5
1995,11
1996,5
1997,5
1998,4
1999,10
2000,6
2001,12
2002,12
2003,6
2004,4
2005,7
2006,5
2007,6
2008,2
2009,15
2010,10
2011,4
2012,3
2013,4
2014,3
2015,14
2016,3
2017,9
2018,11
2019,11
2020,6
2021,11
2022,8
2023,5
2024,11
2025,8
2026,6
2027,4
2028,3
2029,6
2030,15
2031,10
2032,9
2033,7
2034,6
2035,5
2036,5
2037,6
2038,6
2039,13
2040,14
2041,5
2042,8
2043,8
2044,17
2045,9
2046,7
2047,5
2048,17
2049,1
2050,6
2051,4
2052,13
2053,2
2054,6
2055,4
2056,5
2057,6
2058,11
2059,6
2060,8
2061,10
2062,14
2063,6
2064,13
2065,4
2066,10
2067,10
2068,8
2069,1
2070,4
2071,13
2072,13
2073,15
2074,12
2075,6
2076,4
2077,17
2078,15
2079,9
2080,9
2081,9
2082,6
2083,5
2084,11
2085,6
2086,4
2087,4
2088,9
2089,7
2090,9
2091,8
2092,15
2093,11
2094,6
2095,12
2096,10
2097,5
2098,12
2099,10
2100,8
2101,15
2102,4
2103,6
2104,13
2105,11
2106,5
2107,16
2108,1
2109,10
2110,8
2111,4
2112,5
2113,10
2114,7
2115,4
2116,9
2117,14
2118,5
2119,5
2120,9
2121,13
2122,9
2123,6
2124,6
2125,6
2126,5
2127,4
2128,3
2129,12
2130,6
2131,6
2132,8
2133,15
2134,16
2135,4
2136,6
2137,3
2138,1
2139,16
2140,1
2141,6
2142,15
2143,4
2144,2
2145,6
2146,5
2147,8
2148,4
2149,5
2150,9
2151,9
2152,4
2153,4
2154,6
2155,5
2156,10
2157,17
2158,3
2159,5
2160,4
2161,11
2162,5
2163,6
2164,7
2165,9
2166,1
2167,6
2168,4
2169,10
2170,12
2171,5
2172,5
2173,8
2174,7
2175,11
2176,6
2177,2
2178,11
2179,10
2180,17
2181,13
2182,18
2183,1
2184,4
2185,4
2186,4
2187,4
2188,18
2189,12
2190,8
2191,5
2192,15
2193,15
2194,10
2195,18
2196,4
2197,5
2198,10
2199,1
2200,4
2201,16
2202,9
2203,2
2204,9
2205,6
2206,9
2207,5
2208,14
2209,15
2210,5
2211,14
2212,15
2213,10
2214,15
2215,9
2216,6
2217,4
2218,4
2219,10
2220,12
2221,5
2222,4
2223,8
2224,16
2225,2
2226,4
2227,10
2228,10
2229,6
2230,7
2231,4
2232,7
2233,5
2234,10
2235,3
2236,11
2237,13
2238,9
2239,6
2240,14
2241,6
2242,8
2243,10
2244,6
2245,10
2246,6
2247,4
2248,5
2249,9
2250,7
2251,8
2252,6
2253,6
2254,4
2255,15
2256,2
2257,15
2258,5
2259,7
2260,4
2261,1
2262,3
2263,7
2264,2
2265,16
2266,4
2267,14
2268,2
2269,6
2270,5
2271,11
2272,6
2273,10
2274,4
2275,9
2276,8
2277,5
2278,1
2279,8
2280,4
2281,9
2282,18
2283,15
2284,8
2285,7
2286,6
2287,13
2288,6
2289,7
2290,12
2291,15
2292,11
2293,2
2294,6
2295,6
2296,10
2297,13
2298,6
2299,4
2300,3
2301,5
2302,9
2303,6
2304,14
2305,3
2306,17
2307,9
2308,4
2309,8
2310,7
2311,5
2312,10
2313,9
2314,10
2315,4
2316,6
2317,1
2318,6
2319,4
2320,3
2321,13
2322,13
2323,9
2324,4
2325,4
2326,12
2327,8
2328,12
2329,10
2330,10
2331,4
2332,8
2333,6
2334,12
2335,7
2336,5
2337,13
2338,5
2339,9
2340,6
2341,10
2342,9
2343,5
2344,12
2345,4
2346,6
2347,9
2348,1
2349,4
2350,12
2351,5
2352,4
2353,14
2354,6
2355,10
2356,3
2357,13
2358,3
2359,4
2360,7
2361,8
2362,5
2363,5
2364,4
2365,11
2366,17
2367,10
2368,8
2369,9
2370,5
2371,4
2372,7
2373,9
2374,3
2375,3
2376,9
2377,12
2378,7
2379,6
2380,5
2381,9
2382,3
2383,9
2384,4
2385,4
2386,5
2387,5
2388,5
2389,6
2390,6
2391,2
2392,5
2393,4
2394,5
2395,4
2396,14
2397,8
2398,4
2399,5
2400,6
2401,5
2402,8
2403,4
2404,11
2405,6
2406,12
2407,4
2408,9
2409,10
2410,8
2411,10
2412,13
2413,2
2414,6
2415,6
2416,6
2417,6
2418,14
2419,6
2420,4
2421,11
2422,5
2423,10
2424,6
2425,4
2426,6
2427,6
2428,6
2429,4
2430,14
2431,18
2432,7
2433,8
2434,6
2435,11
2436,9
2437,5
2438,8
2439,4
2440,9
2441,4
2442,10
2443,11
2444,11
2445,5
2446,13
2447,5
2448,10
2449,12
2450,5
2451,5
2452,7
2453,9
2454,4
2455,1
2456,8
2457,1
2458,5
2459,8
2460,5
2461,4
2462,12
2463,10
2464,16
2465,5
2466,10
2467,4
2468,8
2469,6
2470,4
2471,3
2472,6
2473,6
2474,3
2475,11
2476,5
2477,6
2478,6
2479,2
2480,4
2481,16
2482,9
2483,6
2484,5
2485,4
2486,10
2487,8
2488,6
2489,11
2490,5
2491,3
2492,12
2493,8
2494,5
2495,4
2496,4
2497,4
2498,6
2499,12
2500,6
2501,13
2502,5
2503,3
2504,13
2505,5
2506,6
2507,6
2508,6
2509,8
2510,4
2511,13
2512,1
2513,6
2514,12
2515,6
2516,4
2517,7
2518,3
2519,16
2520,4
2521,4
2522,7
2523,6
2524,14
2525,6
2526,2
2527,4
2528,12
2529,8
2530,11
2531,4
2532,4
2533,7
2534,3
2535,5
2536,8
2537,2
2538,5
2539,7
2540,6
2541,15
2542,1
2543,10
2544,6
2545,4
2546,17
2547,18
2548,6
2549,3
2550,15
2551,9
2552,4
2553,12
2554,12
2555,6
2556,15
2557,9
2558,4
2559,5
2560,5
2561,8
2562,2
2563,3
2564,10
2565,13
2566,1
2567,13
2568,5
2569,8
2570,4
2571,1
2572,2
2573,7
2574,6
2575,17
2576,11
2577,6
2578,10
2579,5
2580,7
2581,7
2582,5
2583,12
2584,13
2585,2
2586,10
2587,14
2588,6
2589,5
2590,14
2591,6
2592,5
2593,8
2594,5
2595,5
2596,4
2597,7
2598,1
2599,7
2600,4
2601,8
2602,2
2603,2
2604,17
2605,10
2606,5
2607,3
2608,6
2609,11
2610,11
2611,7
2612,7
2613,6
2614,5
2615,5
2616,5
2617,13
2618,6
2619,7
2620,6
2621,10
2622,12
2623,7
2624,8
2625,6
2626,5
2627,13
2628,4
2629,10
2630,11
2631,1
2632,6
2633,9
2634,5
2635,5
2636,4
2637,13
2638,5
2639,9
2640,6
2641,1
2642,4
2643,6
2644,11
2645,1
2646,4
2647,12
2648,13
2649,13
2650,6
2651,9
2652,8
2653,11
2654,11
2655,18
2656,6
2657,5
2658,9
2659,10
2660,6
2661,9
2662,6
2663,5
2664,6
2665,6
2666,11
2667,10
2668,13
2669,4
2670,5
2671,5
2672,7
2673,13
2674,16
2675,8
2676,3
2677,10
2678,11
2679,4
2680,6
2681,2
2682,13
2683,4
2684,5
2685,5
2686,3
2687,10
2688,13
2689,5
2690,8
2691,6
2692,5
2693,8
2694,10
2695,4
2696,3
2697,15
2698,6
2699,1
2700,2
2701,2
2702,7
2703,15
2704,5
2705,9
2706,14
2707,11
2708,10
2709,4
2710,5
2711,4
2712,4
2713,11
2714,5
2715,12
2716,4
2717,3
2718,7
2719,10
2720,9
2721,15
2722,14
2723,14
2724,13
2725,14
2726,5
2727,7
2728,13
2729,9
2730,13
2731,7
2732,11
2733,5
2734,5
2735,11
2736,6
2737,5
2738,5
2739,6
2740,8
2741,9
2742,6
2743,6
2744,9
2745,5
2746,6
2747,12
2748,10
2749,13
2750,13
2751,5
2752,7
2753,6
2754,10
2755,12
2756,5
2757,7
2758,8
2759,6
2760,3
2761,4
2762,8
2763,7
2764,9
2765,11
2766,13
2767,10
2768,12
2769,3
2770,9
2771,6
2772,2
2773,9
2774,11
2775,6
2776,3
2777,4
2778,6
2779,14
2780,5
2781,4
2782,12
2783,4
2784,6
2785,6
2786,6
2787,3
2788,13
2789,5
2790,8
2791,13
2792,5
2793,11
2794,2
2795,7
2796,12
2797,14
2798,6
2799,9
2800,11
2801,3
2802,6
2803,6
2804,9
2805,5
2806,7
2807,14
2808,9
2809,12
2810,6
2811,9
2812,9
2813,11
2814,3
2815,9
2816,11
2817,8
2818,3
2819,10
2820,12
2821,5
2822,11
2823,12
2824,6
2825,4
2826,6
2827,5
2828,6
2829,6
2830,14
2831,6
2832,5
2833,1
2834,5
2835,3
2836,15
2837,6
2838,5
2839,11
2840,14
2841,6
2842,6
2843,8
2844,7
2845,6
2846,10
2847,6
2848,2
2849,8
2850,7
2851,15
2852,11
2853,12
2854,4
2855,8
2856,11
2857,6
2858,1
2859,1
2860,7
2861,6
2862,6
2863,6
2864,4
2865,6
2866,4
2867,4
2868,3
2869,5
2870,1
2871,5
2872,9
2873,5
2874,7
2875,7
2876,4
2877,9
2878,9
2879,13
2880,7
2881,2
2882,15
2883,8
2884,8
2885,16
2886,12
2887,6
2888,4
2889,11
2890,10
2891,7
2892,13
2893,10
2894,18
2895,5
2896,5
2897,11
2898,14
2899,10
2900,2
2901,7
2902,9
2903,10
2904,2
2905,7
2906,12
2907,11
2908,11
2909,7
2910,13
2911,2
2912,6
2913,4
2914,9
2915,6
2916,11
2917,5
2918,5
2919,8
2920,8
2921,4
2922,4
2923,13
2924,4
2925,5
2926,10
2927,10
2928,6
2929,12
2930,2
2931,12
2932,10
2933,5
2934,14
2935,7
2936,6
2937,13
2938,10
2939,4
2940,7
2941,14
2942,10
2943,7
2944,6
2945,2
2946,11
2947,14
2948,2
2949,4
2950,6
2951,10
2952,12
2953,14
2954,10
2955,15
2956,5
2957,4
2958,11
2959,5
2960,7
2961,4
2962,9
2963,6
2964,4
2965,5
2966,6
2967,2
2968,4
2969,4
2970,2
2971,1
2972,5
2973,14
2974,4
2975,4
2976,11
2977,7
2978,11
2979,9
2980,15
2981,16
2982,13
2983,8
2984,6
2985,11
2986,9
2987,13
2988,3
2989,8
2990,10
2991,9
2992,9
2993,11
2994,4
2995,6
2996,6
2997,12
2998,5
2999,10
